"","DATE","Block","Plot","Rotation","Quadrat","Wavelength","Reflectance","ID","2017-08-17_Incidence","2017-08-17_Severity","2017-08-24_Incidence","2017-08-24_Severity","2017-08-31_Incidence","2017-08-31_Severity","2017-09-09_Incidence","2017-09-09_Severity","2017-09-13_Incidence","2017-09-13_Severity"
"4340",2017-08-18,"1","16","S3",1610,610,2.89,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4341",2017-08-18,"1","17","S4",1711,610,3.27,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4342",2017-08-18,"1","17","S4",1712,610,3.11,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4343",2017-08-18,"1","17","S4",1713,610,2.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4344",2017-08-18,"1","17","S4",1714,610,2.56,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4345",2017-08-18,"1","17","S4",1715,610,2.94,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4346",2017-08-18,"1","17","S4",1716,610,2.95,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4347",2017-08-18,"1","17","S4",1717,610,2.94,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4348",2017-08-18,"1","17","S4",1718,610,3.03,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4349",2017-08-18,"1","17","S4",1719,610,3.02,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4350",2017-08-18,"1","17","S4",1720,610,2.94,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4351",2017-08-18,"2","22","S4",2201,610,3.08,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4352",2017-08-18,"2","22","S4",2202,610,2.85,"SDS_2017",0,0,0.625,5,0.625,5,0.625,5,0.625,5
"4353",2017-08-18,"2","22","S4",2203,610,2.65,"SDS_2017",0,0,0.625,5,1.25,5,1.25,10,1.875,12
"4354",2017-08-18,"2","22","S4",2204,610,2.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4355",2017-08-18,"2","22","S4",2205,610,2.59,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4356",2017-08-18,"2","22","S4",2206,610,2.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4357",2017-08-18,"2","22","S4",2207,610,3.29,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4358",2017-08-18,"2","22","S4",2208,610,3.03,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4359",2017-08-18,"2","22","S4",2209,610,3.05,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4360",2017-08-18,"2","22","S4",2210,610,3.22,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4361",2017-08-18,"2","24","S2",2411,610,3.26,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.25,10
"4362",2017-08-18,"2","24","S2",2412,610,2.99,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4363",2017-08-18,"2","24","S2",2413,610,2.96,"SDS_2017",0,0,0,0,1.25,5,1.875,10,3.125,15
"4364",2017-08-18,"2","24","S2",2414,610,3.08,"SDS_2017",0,0,0.625,25,3.125,5,3.125,10,5,12
"4365",2017-08-18,"2","24","S2",2415,610,3.32,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.875,15
"4366",2017-08-18,"2","24","S2",2416,610,4.19,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4367",2017-08-18,"2","24","S2",2417,610,3.37,"SDS_2017",0,0,0.625,5,1.875,5,3.125,10,3.125,10
"4368",2017-08-18,"2","24","S2",2418,610,3.39,"SDS_2017",0,0,4.375,5,10,15,12.5,25,12.5,25
"4369",2017-08-18,"2","24","S2",2419,610,3.37,"SDS_2017",0,0,3.125,5,8.125,10,9.375,20,12.5,25
"4370",2017-08-18,"2","24","S2",2420,610,3.76,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4371",2017-08-18,"2","25","S3",2511,610,3.15,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4372",2017-08-18,"2","25","S3",2512,610,3.72,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4373",2017-08-18,"2","25","S3",2513,610,3.54,"SDS_2017",0,0,0.625,10,0.625,10,0.625,10,0.625,10
"4374",2017-08-18,"2","25","S3",2514,610,3.42,"SDS_2017",0,0,0,0,1.875,5,3.125,10,3.125,10
"4375",2017-08-18,"2","25","S3",2515,610,3.28,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4376",2017-08-18,"2","25","S3",2516,610,3.38,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4377",2017-08-18,"2","25","S3",2517,610,3.44,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4378",2017-08-18,"2","25","S3",2518,610,3.49,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4379",2017-08-18,"2","25","S3",2519,610,3.57,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4380",2017-08-18,"2","25","S3",2520,610,3.41,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4381",2017-08-18,"3","33","S3",3311,610,2.58,"SDS_2017",0,0,1.25,2,3.125,5,3.125,10,3.125,10
"4382",2017-08-18,"3","33","S3",3312,610,2.69,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4383",2017-08-18,"3","33","S3",3313,610,2.41,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4384",2017-08-18,"3","33","S3",3314,610,2.61,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"4385",2017-08-18,"3","33","S3",3315,610,2.7,"SDS_2017",0,0,5.625,5,11.25,15,18.75,40,25,50
"4386",2017-08-18,"3","33","S3",3316,610,2.68,"SDS_2017",0,0,0,0,1.25,5,3.125,10,6.25,15
"4387",2017-08-18,"3","33","S3",3317,610,2.74,"SDS_2017",0,0,1.25,2,3.75,8,6.25,20,6.25,25
"4388",2017-08-18,"3","33","S3",3318,610,2.55,"SDS_2017",0,0,1.875,5,2.5,5,6.25,20,9.375,25
"4389",2017-08-18,"3","33","S3",3319,610,2.74,"SDS_2017",0,0,2.5,3,3.75,5,6.25,15,6.25,20
"4390",2017-08-18,"3","33","S3",3320,610,2.71,"SDS_2017",0,0,1.875,3,6.25,5,9.375,20,12.5,25
"4391",2017-08-18,"3","34","S2",3411,610,2.71,"SDS_2017",0,0,0,0,3.125,10,5,15,6.25,20
"4392",2017-08-18,"3","34","S2",3412,610,2.61,"SDS_2017",0,0,0,0,0.625,2,1.25,5,1.25,5
"4393",2017-08-18,"3","34","S2",3413,610,2.62,"SDS_2017",0,0,6.25,5,9.375,10,12.5,20,12.5,20
"4394",2017-08-18,"3","34","S2",3414,610,2.64,"SDS_2017",0,0,5,10,15.625,15,18.75,25,18.75,30
"4395",2017-08-18,"3","34","S2",3415,610,3,"SDS_2017",0,0,6.25,5,18.75,10,25,25,31.25,30
"4396",2017-08-18,"3","34","S2",3416,610,2.68,"SDS_2017",0,0,1.25,5,6.25,8,6.25,15,6.25,20
"4397",2017-08-18,"3","34","S2",3417,610,2.83,"SDS_2017",0,0,0.625,2,3.125,10,5,15,6.25,20
"4398",2017-08-18,"3","34","S2",3418,610,2.57,"SDS_2017",0,0,0,0,0,0,1.875,5,6.25,25
"4399",2017-08-18,"3","34","S2",3419,610,2.77,"SDS_2017",0,0,0.625,2,6.25,5,9.375,10,12.5,25
"4400",2017-08-18,"3","34","S2",3420,610,2.81,"SDS_2017",0,0,2.5,8,3.125,10,6.25,15,12.5,25
"4401",2017-08-18,"3","39","S4",3911,610,2.95,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4402",2017-08-18,"3","39","S4",3912,610,2.84,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4403",2017-08-18,"3","39","S4",3913,610,2.98,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4404",2017-08-18,"3","39","S4",3914,610,2.51,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4405",2017-08-18,"3","39","S4",3915,610,2.7,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"4406",2017-08-18,"3","39","S4",3916,610,2.78,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4407",2017-08-18,"3","39","S4",3917,610,2.82,"SDS_2017",0,0,1.25,5,1.875,10,3.125,15,5,20
"4408",2017-08-18,"3","39","S4",3918,610,2.72,"SDS_2017",0,0,1.25,5,2.5,8,3.125,10,3.125,15
"4409",2017-08-18,"3","39","S4",3919,610,2.86,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4410",2017-08-18,"3","39","S4",3920,610,2.7,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4411",2017-08-18,"4","41","S4",4111,610,2.63,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4412",2017-08-18,"4","41","S4",4112,610,2.65,"SDS_2017",0,0,0,0,0,0,1.25,5,1.25,5
"4413",2017-08-18,"4","41","S4",4113,610,2.82,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4414",2017-08-18,"4","41","S4",4114,610,2.69,"SDS_2017",0,0,0,0,0,0,1.25,5,1.25,5
"4415",2017-08-18,"4","41","S4",4115,610,2.96,"SDS_2017",0,0,0,0,0.625,5,0.625,8,0.625,8
"4416",2017-08-18,"4","41","S4",4116,610,2.9,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4417",2017-08-18,"4","41","S4",4117,610,2.81,"SDS_2017",0,0,0,0,0,0,3.125,5,3.125,5
"4418",2017-08-18,"4","41","S4",4118,610,3.09,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4419",2017-08-18,"4","41","S4",4119,610,2.95,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4420",2017-08-18,"4","41","S4",4120,610,2.7,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4421",2017-08-18,"4","42","S3",4201,610,2.79,"SDS_2017",0,0,6.25,10,15.625,25,50,50,50,50
"4422",2017-08-18,"4","42","S3",4202,610,2.97,"SDS_2017",0,0,4.375,10,7.5,10,9.375,15,25,30
"4423",2017-08-18,"4","42","S3",4203,610,2.88,"SDS_2017",0,0,3.75,3,9.375,5,20,25,25,30
"4424",2017-08-18,"4","42","S3",4204,610,2.75,"SDS_2017",0,0,2.5,3,12.5,10,15.625,15,18.75,20
"4425",2017-08-18,"4","42","S3",4205,610,2.89,"SDS_2017",0,0,7.5,15,12.5,20,25,40,25,45
"4426",2017-08-18,"4","42","S3",4206,610,3.29,"SDS_2017",0,0,5,5,12.5,20,25,45,25,50
"4427",2017-08-18,"4","42","S3",4207,610,2.79,"SDS_2017",0,0,4.375,5,9.375,10,20,30,20,30
"4428",2017-08-18,"4","42","S3",4208,610,2.84,"SDS_2017",0,0,3.75,5,11.25,10,15,35,15,35
"4429",2017-08-18,"4","42","S3",4209,610,3.19,"SDS_2017",0,0,3.125,5,9.375,30,15,30,15,35
"4430",2017-08-18,"4","42","S3",4210,610,2.96,"SDS_2017",0,0,6.25,8,7.5,20,15,30,20,35
"4431",2017-08-18,"4","44","S2",4401,610,2.88,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4432",2017-08-18,"4","44","S2",4402,610,3.62,"SDS_2017",0,0,7.5,5,3.125,5,3.125,10,3.125,12
"4433",2017-08-18,"4","44","S2",4403,610,2.99,"SDS_2017",0,0,1.875,5,3.125,5,3.125,10,5,12
"4434",2017-08-18,"4","44","S2",4404,610,2.83,"SDS_2017",0,0,3.125,5,6.25,5,6.25,10,6.25,10
"4435",2017-08-18,"4","44","S2",4405,610,3.56,"SDS_2017",0,0,0,0,1.875,5,1.875,5,3.125,5
"4436",2017-08-18,"4","44","S2",4406,610,2.75,"SDS_2017",0.625,5,3.125,10,3.125,10,6.25,15,9.375,20
"4437",2017-08-18,"4","44","S2",4407,610,2.79,"SDS_2017",0,0,2.5,3,6.25,5,6.25,10,9.375,15
"4438",2017-08-18,"4","44","S2",4408,610,2.82,"SDS_2017",0,0,0,0,3.125,5,3.125,5,3.125,5
"4439",2017-08-18,"4","44","S2",4409,610,2.78,"SDS_2017",0,0,0,0,1.25,5,1.25,5,1.25,8
"4440",2017-08-18,"4","44","S2",4410,610,3.08,"SDS_2017",0,0,5,5,5,5,5,10,5,10
"4441",2017-08-29,"1","13","S2",1311,610,3.41,"SDS_2017",0,0,13.75,5,25,15,30,30,30,35
"4442",2017-08-29,"1","13","S2",1312,610,3.52,"SDS_2017",0,0,10,5,11.25,10,18.75,30,18.75,40
"4443",2017-08-29,"1","13","S2",1313,610,3.28,"SDS_2017",0,0,13.125,5,18.125,10,25,30,25,30
"4444",2017-08-29,"1","13","S2",1314,610,3.33,"SDS_2017",0,0,3.125,5,6.25,8,9.375,15,9.375,15
"4445",2017-08-29,"1","13","S2",1315,610,3.78,"SDS_2017",0,0,13.75,5,15.625,10,18.75,25,18.75,25
"4446",2017-08-29,"1","13","S2",1316,610,4.27,"SDS_2017",0,0,16.875,5,25,15,30,30,30,30
"4447",2017-08-29,"1","13","S2",1317,610,4.46,"SDS_2017",0,0,14.375,5,16.875,10,25,30,25,30
"4448",2017-08-29,"1","13","S2",1318,610,3.44,"SDS_2017",0,0,8.125,5,9.375,10,20,20,25,20
"4449",2017-08-29,"1","13","S2",1319,610,3.55,"SDS_2017",0,0,5,5,5,8,6.25,15,6.25,20
"4450",2017-08-29,"1","13","S2",1320,610,6.17,"SDS_2017",0,0,0.625,5,0.625,10,1.875,15,3.125,20
"4451",2017-08-29,"1","16","S3",1601,610,3.79,"SDS_2017",0,0,1.25,5,2.5,10,3.125,15,3.125,20
"4452",2017-08-29,"1","16","S3",1602,610,3.79,"SDS_2017",0,0,1.875,5,3.125,10,6.25,15,6.25,15
"4453",2017-08-29,"1","16","S3",1603,610,4.24,"SDS_2017",0.625,5,3.125,8,6.25,10,9.375,15,9.375,15
"4454",2017-08-29,"1","16","S3",1604,610,3.61,"SDS_2017",0,0,2.5,5,3.75,10,6.25,15,6.25,15
"4455",2017-08-29,"1","16","S3",1605,610,3.34,"SDS_2017",0,0,0,0,0,0,0.625,10,0.625,10
"4456",2017-08-29,"1","16","S3",1606,610,3.42,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4457",2017-08-29,"1","16","S3",1607,610,3.53,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4458",2017-08-29,"1","16","S3",1608,610,3.31,"SDS_2017",0,0,0.625,10,0.625,15,0.625,30,1.25,50
"4459",2017-08-29,"1","16","S3",1609,610,3.55,"SDS_2017",0,0,5,5,6.25,15,6.25,30,6.25,40
"4460",2017-08-29,"1","16","S3",1610,610,3.75,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4461",2017-08-29,"1","17","S4",1711,610,3.59,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4462",2017-08-29,"1","17","S4",1712,610,3.53,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4463",2017-08-29,"1","17","S4",1713,610,4.12,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4464",2017-08-29,"1","17","S4",1714,610,3.13,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4465",2017-08-29,"1","17","S4",1715,610,3.83,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4466",2017-08-29,"1","17","S4",1716,610,3.76,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4467",2017-08-29,"1","17","S4",1717,610,4.09,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4468",2017-08-29,"1","17","S4",1718,610,4.16,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4469",2017-08-29,"1","17","S4",1719,610,3.87,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4470",2017-08-29,"1","17","S4",1720,610,3.82,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4471",2017-08-29,"2","22","S4",2201,610,3.42,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4472",2017-08-29,"2","22","S4",2202,610,3.92,"SDS_2017",0,0,0.625,5,0.625,5,0.625,5,0.625,5
"4473",2017-08-29,"2","22","S4",2203,610,3.38,"SDS_2017",0,0,0.625,5,1.25,5,1.25,10,1.875,12
"4474",2017-08-29,"2","22","S4",2204,610,3,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4475",2017-08-29,"2","22","S4",2205,610,3.13,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4476",2017-08-29,"2","22","S4",2206,610,3.44,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4477",2017-08-29,"2","22","S4",2207,610,3.61,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4478",2017-08-29,"2","22","S4",2208,610,3.24,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4479",2017-08-29,"2","22","S4",2209,610,3.09,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4480",2017-08-29,"2","22","S4",2210,610,3.8,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4481",2017-08-29,"2","24","S2",2411,610,4.09,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.25,10
"4482",2017-08-29,"2","24","S2",2412,610,3.83,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4483",2017-08-29,"2","24","S2",2413,610,3.03,"SDS_2017",0,0,0,0,1.25,5,1.875,10,3.125,15
"4484",2017-08-29,"2","24","S2",2414,610,3.32,"SDS_2017",0,0,0.625,25,3.125,5,3.125,10,5,12
"4485",2017-08-29,"2","24","S2",2415,610,3.77,"SDS_2017",0,0,1.25,5,1.25,5,1.25,10,1.875,15
"4486",2017-08-29,"2","24","S2",2416,610,4.06,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4487",2017-08-29,"2","24","S2",2417,610,4.06,"SDS_2017",0,0,0.625,5,1.875,5,3.125,10,3.125,10
"4488",2017-08-29,"2","24","S2",2418,610,4.05,"SDS_2017",0,0,4.375,5,10,15,12.5,25,12.5,25
"4489",2017-08-29,"2","24","S2",2419,610,3.67,"SDS_2017",0,0,3.125,5,8.125,10,9.375,20,12.5,25
"4490",2017-08-29,"2","24","S2",2420,610,4.16,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4491",2017-08-29,"2","25","S3",2511,610,3.8,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4492",2017-08-29,"2","25","S3",2512,610,4.1,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4493",2017-08-29,"2","25","S3",2513,610,3.66,"SDS_2017",0,0,0.625,10,0.625,10,0.625,10,0.625,10
"4494",2017-08-29,"2","25","S3",2514,610,3.33,"SDS_2017",0,0,0,0,1.875,5,3.125,10,3.125,10
"4495",2017-08-29,"2","25","S3",2515,610,3.56,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4496",2017-08-29,"2","25","S3",2516,610,3.77,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4497",2017-08-29,"2","25","S3",2517,610,3.5,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4498",2017-08-29,"2","25","S3",2518,610,3.33,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4499",2017-08-29,"2","25","S3",2519,610,3.91,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4500",2017-08-29,"2","25","S3",2520,610,3.59,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4501",2017-08-29,"3","33","S3",3311,610,3.52,"SDS_2017",0,0,1.25,2,3.125,5,3.125,10,3.125,10
"4502",2017-08-29,"3","33","S3",3312,610,3.27,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4503",2017-08-29,"3","33","S3",3313,610,2.9,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4504",2017-08-29,"3","33","S3",3314,610,3.04,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"4505",2017-08-29,"3","33","S3",3315,610,3.02,"SDS_2017",0,0,5.625,5,11.25,15,18.75,40,25,50
"4506",2017-08-29,"3","33","S3",3316,610,3.28,"SDS_2017",0,0,0,0,1.25,5,3.125,10,6.25,15
"4507",2017-08-29,"3","33","S3",3317,610,2.94,"SDS_2017",0,0,1.25,2,3.75,8,6.25,20,6.25,25
"4508",2017-08-29,"3","33","S3",3318,610,3,"SDS_2017",0,0,1.875,5,2.5,5,6.25,20,9.375,25
"4509",2017-08-29,"3","33","S3",3319,610,3.22,"SDS_2017",0,0,2.5,3,3.75,5,6.25,15,6.25,20
"4510",2017-08-29,"3","33","S3",3320,610,3.44,"SDS_2017",0,0,1.875,3,6.25,5,9.375,20,12.5,25
"4511",2017-08-29,"3","34","S2",3411,610,3.05,"SDS_2017",0,0,0,0,3.125,10,5,15,6.25,20
"4512",2017-08-29,"3","34","S2",3412,610,2.94,"SDS_2017",0,0,0,0,0.625,2,1.25,5,1.25,5
"4513",2017-08-29,"3","34","S2",3413,610,3.12,"SDS_2017",0,0,6.25,5,9.375,10,12.5,20,12.5,20
"4514",2017-08-29,"3","34","S2",3414,610,3.2,"SDS_2017",0,0,5,10,15.625,15,18.75,25,18.75,30
"4515",2017-08-29,"3","34","S2",3415,610,3.25,"SDS_2017",0,0,6.25,5,18.75,10,25,25,31.25,30
"4516",2017-08-29,"3","34","S2",3416,610,3.27,"SDS_2017",0,0,1.25,5,6.25,8,6.25,15,6.25,20
"4517",2017-08-29,"3","34","S2",3417,610,3.21,"SDS_2017",0,0,0.625,2,3.125,10,5,15,6.25,20
"4518",2017-08-29,"3","34","S2",3418,610,2.92,"SDS_2017",0,0,0,0,0,0,1.875,5,6.25,25
"4519",2017-08-29,"3","34","S2",3419,610,3.22,"SDS_2017",0,0,0.625,2,6.25,5,9.375,10,12.5,25
"4520",2017-08-29,"3","34","S2",3420,610,3.24,"SDS_2017",0,0,2.5,8,3.125,10,6.25,15,12.5,25
"4521",2017-08-29,"3","39","S4",3911,610,3.17,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4522",2017-08-29,"3","39","S4",3912,610,3.09,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4523",2017-08-29,"3","39","S4",3913,610,3.41,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4524",2017-08-29,"3","39","S4",3914,610,3.27,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4525",2017-08-29,"3","39","S4",3915,610,3.49,"SDS_2017",0,0,1.25,5,1.875,5,3.125,10,3.125,10
"4526",2017-08-29,"3","39","S4",3916,610,3.28,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4527",2017-08-29,"3","39","S4",3917,610,3.69,"SDS_2017",0,0,1.25,5,1.875,10,3.125,15,5,20
"4528",2017-08-29,"3","39","S4",3918,610,3.82,"SDS_2017",0,0,1.25,5,2.5,8,3.125,10,3.125,15
"4529",2017-08-29,"3","39","S4",3919,610,3.16,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4530",2017-08-29,"3","39","S4",3920,610,3.65,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4531",2017-08-29,"4","41","S4",4111,610,3.91,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4532",2017-08-29,"4","41","S4",4112,610,3.44,"SDS_2017",0,0,0,0,0,0,1.25,5,1.25,5
"4533",2017-08-29,"4","41","S4",4113,610,3.15,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4534",2017-08-29,"4","41","S4",4114,610,2.96,"SDS_2017",0,0,0,0,0,0,1.25,5,1.25,5
"4535",2017-08-29,"4","41","S4",4115,610,3.44,"SDS_2017",0,0,0,0,0.625,5,0.625,8,0.625,8
"4536",2017-08-29,"4","41","S4",4116,610,3.22,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4537",2017-08-29,"4","41","S4",4117,610,3.14,"SDS_2017",0,0,0,0,0,0,3.125,5,3.125,5
"4538",2017-08-29,"4","41","S4",4118,610,3.26,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4539",2017-08-29,"4","41","S4",4119,610,3.02,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4540",2017-08-29,"4","41","S4",4120,610,2.95,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4541",2017-08-29,"4","42","S3",4201,610,3.54,"SDS_2017",0,0,6.25,10,15.625,25,50,50,50,50
"4542",2017-08-29,"4","42","S3",4202,610,3.26,"SDS_2017",0,0,4.375,10,7.5,10,9.375,15,25,30
"4543",2017-08-29,"4","42","S3",4203,610,3.04,"SDS_2017",0,0,3.75,3,9.375,5,20,25,25,30
"4544",2017-08-29,"4","42","S3",4204,610,3.07,"SDS_2017",0,0,2.5,3,12.5,10,15.625,15,18.75,20
"4545",2017-08-29,"4","42","S3",4205,610,3.44,"SDS_2017",0,0,7.5,15,12.5,20,25,40,25,45
"4546",2017-08-29,"4","42","S3",4206,610,3.44,"SDS_2017",0,0,5,5,12.5,20,25,45,25,50
"4547",2017-08-29,"4","42","S3",4207,610,3.39,"SDS_2017",0,0,4.375,5,9.375,10,20,30,20,30
"4548",2017-08-29,"4","42","S3",4208,610,3.26,"SDS_2017",0,0,3.75,5,11.25,10,15,35,15,35
"4549",2017-08-29,"4","42","S3",4209,610,3.84,"SDS_2017",0,0,3.125,5,9.375,30,15,30,15,35
"4550",2017-08-29,"4","42","S3",4210,610,3.3,"SDS_2017",0,0,6.25,8,7.5,20,15,30,20,35
"4551",2017-08-29,"4","44","S2",4401,610,3.87,"SDS_2017",0,0,0,0,0,0,0,0,0,0
"4552",2017-08-29,"4","44","S2",4402,610,4.36,"SDS_2017",0,0,7.5,5,3.125,5,3.125,10,3.125,12
"4553",2017-08-29,"4","44","S2",4403,610,3.55,"SDS_2017",0,0,1.875,5,3.125,5,3.125,10,5,12
"4554",2017-08-29,"4","44","S2",4404,610,3.84,"SDS_2017",0,0,3.125,5,6.25,5,6.25,10,6.25,10
"4555",2017-08-29,"4","44","S2",4405,610,4.51,"SDS_2017",0,0,0,0,1.875,5,1.875,5,3.125,5
"4556",2017-08-29,"4","44","S2",4406,610,4.1,"SDS_2017",0.625,5,3.125,10,3.125,10,6.25,15,9.375,20
"4557",2017-08-29,"4","44","S2",4407,610,2.92,"SDS_2017",0,0,2.5,3,6.25,5,6.25,10,9.375,15
"4558",2017-08-29,"4","44","S2",4408,610,3.1,"SDS_2017",0,0,0,0,3.125,5,3.125,5,3.125,5
"4559",2017-08-29,"4","44","S2",4409,610,2.95,"SDS_2017",0,0,0,0,1.25,5,1.25,5,1.25,8
"4560",2017-08-29,"4","44","S2",4410,610,4.46,"SDS_2017",0,0,5,5,5,5,5,10,5,10
"4561",2017-09-07,"1","13","S2",1311,610,8.81,"SDS_2017",0,0,13.75,5,25,15,30,30,30,35
"4562",2017-09-07,"1","13","S2",1312,610,6.39,"SDS_2017",0,0,10,5,11.25,10,18.75,30,18.75,40
"4563",2017-09-07,"1","13","S2",1313,610,7.15,"SDS_2017",0,0,13.125,5,18.125,10,25,30,25,30
"4564",2017-09-07,"1","13","S2",1314,610,6.89,"SDS_2017",0,0,3.125,5,6.25,8,9.375,15,9.375,15
"4565",2017-09-07,"1","13","S2",1315,610,8.41,"SDS_2017",0,0,13.75,5,15.625,10,18.75,25,18.75,25
"4566",2017-09-07,"1","13","S2",1316,610,10.39,"SDS_2017",0,0,16.875,5,25,15,30,30,30,30
"4567",2017-09-07,"1","13","S2",1317,610,8.03,"SDS_2017",0,0,14.375,5,16.875,10,25,30,25,30
"4568",2017-09-07,"1","13","S2",1318,610,9.07,"SDS_2017",0,0,8.125,5,9.375,10,20,20,25,20
"4569",2017-09-07,"1","13","S2",1319,610,6.71,"SDS_2017",0,0,5,5,5,8,6.25,15,6.25,20
"4570",2017-09-07,"1","13","S2",1320,610,7.24,"SDS_2017",0,0,0.625,5,0.625,10,1.875,15,3.125,20
"4571",2017-09-07,"1","16","S3",1601,610,9.28,"SDS_2017",0,0,1.25,5,2.5,10,3.125,15,3.125,20
