ID,Date,Block,Plot,Rotation,Quadrat,Severity,Incidence
SDS_2016,2016-08-29,1,15,S3,1505,20,1.875
SDS_2016,2016-08-29,1,15,S3,1506,15,0.625
SDS_2016,2016-08-29,1,15,S3,1507,30,6.25
SDS_2016,2016-08-29,1,15,S3,1508,25,2.5
SDS_2016,2016-08-29,1,15,S3,1509,0,0
SDS_2016,2016-08-29,1,15,S3,1510,25,8.125
SDS_2016,2016-08-29,1,15,S3,1511,25,9.375
SDS_2016,2016-08-29,1,15,S3,1512,35,6.875000000000001
SDS_2016,2016-08-29,1,15,S3,1513,0,0
SDS_2016,2016-08-29,1,15,S3,1514,0,0
SDS_2016,2016-08-29,1,15,S3,1515,0,0
SDS_2016,2016-08-29,1,15,S3,1516,20,7
SDS_2016,2016-08-29,1,15,S3,1517,70,65
SDS_2016,2016-08-29,1,15,S3,1518,70,70
SDS_2016,2016-08-29,1,15,S3,1519,50,10
SDS_2016,2016-08-29,1,15,S3,1520,20,6.25
SDS_2016,2016-08-29,1,19,S2,1901,75,95
SDS_2016,2016-08-29,1,19,S2,1902,80,80
SDS_2016,2016-08-29,1,19,S2,1903,80,80
SDS_2016,2016-08-29,1,19,S2,1904,75,85
SDS_2016,2016-08-29,1,19,S2,1905,65,60
SDS_2016,2016-08-29,1,19,S2,1906,70,80
SDS_2016,2016-08-29,1,19,S2,1907,70,95
SDS_2016,2016-08-29,1,19,S2,1908,80,90
SDS_2016,2016-08-29,1,19,S2,1909,70,80
SDS_2016,2016-08-29,1,19,S2,1910,50,80
SDS_2016,2016-08-29,1,19,S2,1911,50,80
SDS_2016,2016-08-29,1,19,S2,1912,50,55
SDS_2016,2016-08-29,1,19,S2,1913,25,30
SDS_2016,2016-08-29,1,19,S2,1914,20,40
SDS_2016,2016-08-29,1,19,S2,1915,25,30
SDS_2016,2016-08-29,1,19,S2,1916,30,40
SDS_2016,2016-08-29,1,19,S2,1917,75,95
SDS_2016,2016-08-29,1,19,S2,1918,85,95
SDS_2016,2016-08-29,1,19,S2,1919,80,90
SDS_2016,2016-08-29,1,19,S2,1920,40,50
SDS_2016,2016-08-29,2,21,S4,2101,30,1.875
SDS_2016,2016-08-29,2,21,S4,2102,25,4.375
SDS_2016,2016-08-29,2,21,S4,2103,20,3.125
SDS_2016,2016-08-29,2,21,S4,2104,0,0
SDS_2016,2016-08-29,2,21,S4,2105,5,0.625
SDS_2016,2016-08-29,2,21,S4,2106,30,1.25
SDS_2016,2016-08-29,2,21,S4,2107,30,5
SDS_2016,2016-08-29,2,21,S4,2108,0,0
SDS_2016,2016-08-29,2,21,S4,2109,30,2.5
SDS_2016,2016-08-29,2,21,S4,2110,50,3.125
SDS_2016,2016-08-29,2,21,S4,2111,30,6.25
SDS_2016,2016-08-29,2,21,S4,2112,30,12.5
SDS_2016,2016-08-29,2,21,S4,2113,30,6.25
SDS_2016,2016-08-29,2,21,S4,2114,15,2.5
SDS_2016,2016-08-29,2,21,S4,2115,15,9.375
SDS_2016,2016-08-29,2,21,S4,2116,30,9.375
SDS_2016,2016-08-29,2,21,S4,2117,25,31.25
SDS_2016,2016-08-29,2,21,S4,2118,30,43.75
SDS_2016,2016-08-29,2,21,S4,2119,0,0
SDS_2016,2016-08-29,2,21,S4,2120,0,0
SDS_2016,2016-08-29,2,26,S3,2601,0,0
SDS_2016,2016-08-29,2,26,S3,2602,0,0
SDS_2016,2016-08-29,2,26,S3,2603,0,0
SDS_2016,2016-08-29,2,26,S3,2604,5,3.125
SDS_2016,2016-08-29,2,26,S3,2605,20,1.25
SDS_2016,2016-08-29,2,26,S3,2606,10,1.25
SDS_2016,2016-08-29,2,26,S3,2607,0,0
SDS_2016,2016-08-29,2,26,S3,2608,30,0.625
SDS_2016,2016-08-29,2,26,S3,2609,30,10
SDS_2016,2016-08-29,2,26,S3,2610,40,25
SDS_2016,2016-08-29,2,26,S3,2611,0,0
SDS_2016,2016-08-29,2,26,S3,2612,0,0
SDS_2016,2016-08-29,2,26,S3,2613,35,7.5
SDS_2016,2016-08-29,2,26,S3,2614,60,70
SDS_2016,2016-08-29,2,26,S3,2615,0,0
SDS_2016,2016-08-29,2,26,S3,2616,0,0
SDS_2016,2016-08-29,2,26,S3,2617,0,0
SDS_2016,2016-08-29,2,26,S3,2618,0,0
SDS_2016,2016-08-29,2,26,S3,2619,20,5
SDS_2016,2016-08-29,2,26,S3,2620,25,9.375
SDS_2016,2016-08-29,2,27,S2,2701,20,18.75
SDS_2016,2016-08-29,2,27,S2,2702,10,15.625
SDS_2016,2016-08-29,2,27,S2,2703,0,0
SDS_2016,2016-08-29,2,27,S2,2704,5,2.5
SDS_2016,2016-08-29,2,27,S2,2705,30,30
SDS_2016,2016-08-29,2,27,S2,2706,20,6.25
SDS_2016,2016-08-29,2,27,S2,2707,20,25
SDS_2016,2016-08-29,2,27,S2,2708,20,8.125
SDS_2016,2016-08-29,2,27,S2,2709,10,5.625
SDS_2016,2016-08-29,2,27,S2,2710,25,30
SDS_2016,2016-08-29,2,27,S2,2711,15,5
SDS_2016,2016-08-29,2,27,S2,2712,15,0.625
SDS_2016,2016-08-29,2,27,S2,2713,0,0
SDS_2016,2016-08-29,2,27,S2,2714,0,0
SDS_2016,2016-08-29,2,27,S2,2715,5,5
SDS_2016,2016-08-29,2,27,S2,2716,5,1.875
SDS_2016,2016-08-29,2,27,S2,2717,10,6.875000000000001
SDS_2016,2016-08-29,2,27,S2,2718,50,35
SDS_2016,2016-08-29,2,27,S2,2719,35,65
SDS_2016,2016-08-29,2,27,S2,2720,50,70
SDS_2016,2016-08-29,3,31,S4,3101,0,0
SDS_2016,2016-08-29,3,31,S4,3102,25,2.5
SDS_2016,2016-08-29,3,31,S4,3103,0,0
SDS_2016,2016-08-29,3,31,S4,3104,0,0
SDS_2016,2016-08-29,3,31,S4,3105,0,0
SDS_2016,2016-08-29,3,31,S4,3106,0,0
SDS_2016,2016-08-29,3,31,S4,3107,0,0
SDS_2016,2016-08-29,3,31,S4,3108,20,0
SDS_2016,2016-08-29,3,31,S4,3109,0,0
SDS_2016,2016-08-29,3,31,S4,3110,5,0
SDS_2016,2016-08-29,3,31,S4,3111,10,0
SDS_2016,2016-08-29,3,31,S4,3112,3,0
SDS_2016,2016-08-29,3,31,S4,3113,30,0
SDS_2016,2016-08-29,3,31,S4,3114,0,0
SDS_2016,2016-08-29,3,31,S4,3115,0,0
SDS_2016,2016-08-29,3,31,S4,3116,0,0
SDS_2016,2016-08-29,3,31,S4,3117,0,0
SDS_2016,2016-08-29,3,31,S4,3118,20,0
SDS_2016,2016-08-29,3,31,S4,3119,20,10
SDS_2016,2016-08-29,3,31,S4,3120,20,6.25
SDS_2016,2016-08-29,3,35,S2,3501,80,75
SDS_2016,2016-08-29,3,35,S2,3502,75,85
SDS_2016,2016-08-29,3,35,S2,3503,60,75
SDS_2016,2016-08-29,3,35,S2,3504,70,65
SDS_2016,2016-08-29,3,35,S2,3505,50,40
SDS_2016,2016-08-29,3,35,S2,3506,50,45
SDS_2016,2016-08-29,3,35,S2,3507,45,50
SDS_2016,2016-08-29,3,35,S2,3508,60,50
SDS_2016,2016-08-29,3,35,S2,3509,20,40
SDS_2016,2016-08-29,3,35,S2,3510,65,75
SDS_2016,2016-08-29,3,35,S2,3511,30,60
SDS_2016,2016-08-29,3,35,S2,3512,30,30
SDS_2016,2016-08-29,3,35,S2,3513,70,85
SDS_2016,2016-08-29,3,35,S2,3514,70,90
SDS_2016,2016-08-29,3,35,S2,3515,85,95
SDS_2016,2016-08-29,3,35,S2,3516,80,90
SDS_2016,2016-08-29,3,35,S2,3517,75,90
SDS_2016,2016-08-29,3,35,S2,3518,80,90
SDS_2016,2016-08-29,3,35,S2,3519,70,80
SDS_2016,2016-08-29,3,35,S2,3520,80,80
SDS_2016,2016-08-29,3,36,S3,3601,90,100
SDS_2016,2016-08-29,3,36,S3,3602,90,90
SDS_2016,2016-08-29,3,36,S3,3603,30,30
SDS_2016,2016-08-29,3,36,S3,3604,30,1.875
SDS_2016,2016-08-29,3,36,S3,3605,0,0
SDS_2016,2016-08-29,3,36,S3,3606,40,50
SDS_2016,2016-08-29,3,36,S3,3607,40,6.25
SDS_2016,2016-08-29,3,36,S3,3608,10,1.25
SDS_2016,2016-08-29,3,36,S3,3609,5,0.625
SDS_2016,2016-08-29,3,36,S3,3610,10,2.5
SDS_2016,2016-08-29,3,36,S3,3611,0,0
SDS_2016,2016-08-29,3,36,S3,3612,50,3.125
SDS_2016,2016-08-29,3,36,S3,3613,0,0
SDS_2016,2016-08-29,3,36,S3,3614,0,0
SDS_2016,2016-08-29,3,36,S3,3615,0,0
SDS_2016,2016-08-29,3,36,S3,3616,0,0
SDS_2016,2016-08-29,3,36,S3,3617,0,0
SDS_2016,2016-08-29,3,36,S3,3618,0,0
SDS_2016,2016-08-29,3,36,S3,3619,50,6.25
SDS_2016,2016-08-29,3,36,S3,3620,10,5
SDS_2016,2016-08-29,4,43,S4,4301,0,0
SDS_2016,2016-08-29,4,43,S4,4302,0,0
SDS_2016,2016-08-29,4,43,S4,4303,0,0
SDS_2016,2016-08-29,4,43,S4,4304,20,1.25
SDS_2016,2016-08-29,4,43,S4,4305,0,0
SDS_2016,2016-08-29,4,43,S4,4306,0,0
SDS_2016,2016-08-29,4,43,S4,4307,0,0
SDS_2016,2016-08-29,4,43,S4,4308,10,3.75
SDS_2016,2016-08-29,4,43,S4,4309,0,0
SDS_2016,2016-08-29,4,43,S4,4310,0,0
SDS_2016,2016-08-29,4,43,S4,4311,0,0
SDS_2016,2016-08-29,4,43,S4,4312,0,0
SDS_2016,2016-08-29,4,43,S4,4313,10,0.625
SDS_2016,2016-08-29,4,43,S4,4314,10,0.625
SDS_2016,2016-08-29,4,43,S4,4315,0,0
SDS_2016,2016-08-29,4,43,S4,4316,0,0
SDS_2016,2016-08-29,4,43,S4,4317,15,2.5
SDS_2016,2016-08-29,4,43,S4,4318,0,0
SDS_2016,2016-08-29,4,43,S4,4319,0,0
SDS_2016,2016-08-29,4,43,S4,4320,10,5
SDS_2016,2016-08-29,4,45,S2,4501,25,3.125
SDS_2016,2016-08-29,4,45,S2,4502,15,6.25
SDS_2016,2016-08-29,4,45,S2,4503,5,8.125
SDS_2016,2016-08-29,4,45,S2,4504,20,6.25
SDS_2016,2016-08-29,4,45,S2,4505,25,50
SDS_2016,2016-08-29,4,45,S2,4506,10,12.5
SDS_2016,2016-08-29,4,45,S2,4507,20,40
SDS_2016,2016-08-29,4,45,S2,4508,35,60
SDS_2016,2016-08-29,4,45,S2,4509,10,20
SDS_2016,2016-08-29,4,45,S2,4510,20,35
SDS_2016,2016-08-29,4,45,S2,4511,20,30
SDS_2016,2016-08-29,4,45,S2,4512,60,65
SDS_2016,2016-08-29,4,45,S2,4513,35,35
SDS_2016,2016-08-29,4,45,S2,4514,20,30
SDS_2016,2016-08-29,4,45,S2,4515,25,45
SDS_2016,2016-08-29,4,45,S2,4516,20,40
SDS_2016,2016-08-29,4,45,S2,4517,35,25
SDS_2016,2016-08-29,4,45,S2,4518,50,45
SDS_2016,2016-08-29,4,45,S2,4519,40,65
SDS_2016,2016-08-29,4,45,S2,4520,40,25
SDS_2016,2016-08-29,4,47,S3,4701,30,1
SDS_2016,2016-08-29,4,47,S3,4702,0,0
SDS_2016,2016-08-29,4,47,S3,4703,0,0
SDS_2016,2016-08-29,4,47,S3,4704,40,0.625
SDS_2016,2016-08-29,4,47,S3,4705,15,2.5
SDS_2016,2016-08-29,4,47,S3,4706,50,60
SDS_2016,2016-08-29,4,47,S3,4707,40,45
SDS_2016,2016-08-29,4,47,S3,4708,55,12.5
SDS_2016,2016-08-29,4,47,S3,4709,10,1.25
SDS_2016,2016-08-29,4,47,S3,4710,0,0
SDS_2016,2016-08-29,4,47,S3,4711,10,0.625
SDS_2016,2016-08-29,4,47,S3,4712,0,0
SDS_2016,2016-08-29,4,47,S3,4713,0,0
SDS_2016,2016-08-29,4,47,S3,4714,0,0
SDS_2016,2016-08-29,4,47,S3,4715,20,0.625
SDS_2016,2016-08-29,4,47,S3,4716,5,0.625
SDS_2016,2016-08-29,4,47,S3,4717,0,0
SDS_2016,2016-08-29,4,47,S3,4718,0,0
SDS_2016,2016-08-29,4,47,S3,4719,0,0
SDS_2016,2016-08-29,4,47,S3,4720,0,0
SDS_2016,2016-09-06,1,12,S4,1201,50,70
SDS_2016,2016-09-06,1,12,S4,1202,60,50
SDS_2016,2016-09-06,1,12,S4,1203,10,15
SDS_2016,2016-09-06,1,12,S4,1204,30,4
SDS_2016,2016-09-06,1,12,S4,1205,0,0
SDS_2016,2016-09-06,1,12,S4,1206,0,0
SDS_2016,2016-09-06,1,12,S4,1207,0,0
SDS_2016,2016-09-06,1,12,S4,1208,0,0
SDS_2016,2016-09-06,1,12,S4,1209,0,0
SDS_2016,2016-09-06,1,12,S4,1210,0,0
SDS_2016,2016-09-06,1,12,S4,1211,30,5.625
SDS_2016,2016-09-06,1,12,S4,1212,0,0
SDS_2016,2016-09-06,1,12,S4,1213,0,0
SDS_2016,2016-09-06,1,12,S4,1214,0,0
SDS_2016,2016-09-06,1,12,S4,1215,0,0
SDS_2016,2016-09-06,1,12,S4,1216,0,0
SDS_2016,2016-09-06,1,12,S4,1217,5,0.625
SDS_2016,2016-09-06,1,12,S4,1218,45,20
SDS_2016,2016-09-06,1,12,S4,1219,20,0.625
SDS_2016,2016-09-06,1,12,S4,1220,60,65
SDS_2016,2016-09-06,1,15,S3,1501,85,95
SDS_2016,2016-09-06,1,15,S3,1502,50,65
SDS_2016,2016-09-06,1,15,S3,1503,65,80
SDS_2016,2016-09-06,1,15,S3,1504,70,65
SDS_2016,2016-09-06,1,15,S3,1505,75,80
SDS_2016,2016-09-06,1,15,S3,1506,45,55
SDS_2016,2016-09-06,1,15,S3,1507,40,30
SDS_2016,2016-09-06,1,15,S3,1508,30,1.25
SDS_2016,2016-09-06,1,15,S3,1509,60,35
SDS_2016,2016-09-06,1,15,S3,1510,40,45
SDS_2016,2016-09-06,1,15,S3,1511,35,35
SDS_2016,2016-09-06,1,15,S3,1512,60,45
SDS_2016,2016-09-06,1,15,S3,1513,50,40
SDS_2016,2016-09-06,1,15,S3,1514,30,6.25
SDS_2016,2016-09-06,1,15,S3,1515,0,0
SDS_2016,2016-09-06,1,15,S3,1516,44,40
SDS_2016,2016-09-06,1,15,S3,1517,85,95
SDS_2016,2016-09-06,1,15,S3,1518,90,95
SDS_2016,2016-09-06,1,15,S3,1519,60,40
SDS_2016,2016-09-06,1,15,S3,1520,60,55
SDS_2016,2016-09-06,1,19,S2,1901,95,100
SDS_2016,2016-09-06,1,19,S2,1902,90,95
SDS_2016,2016-09-06,1,19,S2,1903,90,96
SDS_2016,2016-09-06,1,19,S2,1904,90,90
SDS_2016,2016-09-06,1,19,S2,1905,80,90
SDS_2016,2016-09-06,1,19,S2,1906,85,95
SDS_2016,2016-09-06,1,19,S2,1907,90,93
SDS_2016,2016-09-06,1,19,S2,1908,90,95
SDS_2016,2016-09-06,1,19,S2,1909,90,96
SDS_2016,2016-09-06,1,19,S2,1910,85,92
SDS_2016,2016-09-06,1,19,S2,1911,85,90
SDS_2016,2016-09-06,1,19,S2,1912,80,80
SDS_2016,2016-09-06,1,19,S2,1913,75,70
SDS_2016,2016-09-06,1,19,S2,1914,75,81
SDS_2016,2016-09-06,1,19,S2,1915,70,70
SDS_2016,2016-09-06,1,19,S2,1916,85,92
SDS_2016,2016-09-06,1,19,S2,1917,90,97
SDS_2016,2016-09-06,1,19,S2,1918,95,99
SDS_2016,2016-09-06,1,19,S2,1919,90,98
SDS_2016,2016-09-06,1,19,S2,1920,75,85
SDS_2016,2016-09-06,2,21,S4,2101,50,9.375
SDS_2016,2016-09-06,2,21,S4,2102,50,35
SDS_2016,2016-09-06,2,21,S4,2103,45,30
SDS_2016,2016-09-06,2,21,S4,2104,10,0.625
SDS_2016,2016-09-06,2,21,S4,2105,10,1.875
SDS_2016,2016-09-06,2,21,S4,2106,40,5.625
SDS_2016,2016-09-06,2,21,S4,2107,35,5
SDS_2016,2016-09-06,2,21,S4,2108,30,3.125
SDS_2016,2016-09-06,2,21,S4,2109,45,25
SDS_2016,2016-09-06,2,21,S4,2110,55,35
SDS_2016,2016-09-06,2,21,S4,2111,45,75
SDS_2016,2016-09-06,2,21,S4,2112,60,72
SDS_2016,2016-09-06,2,21,S4,2113,65,70
SDS_2016,2016-09-06,2,21,S4,2114,60,30
SDS_2016,2016-09-06,2,21,S4,2115,60,57
SDS_2016,2016-09-06,2,21,S4,2116,70,80
SDS_2016,2016-09-06,2,21,S4,2117,60,70
SDS_2016,2016-09-06,2,21,S4,2118,75,88
SDS_2016,2016-09-06,2,21,S4,2119,30,12
SDS_2016,2016-09-06,2,21,S4,2120,0,0
SDS_2016,2016-09-06,2,26,S3,2601,0,0
SDS_2016,2016-09-06,2,26,S3,2602,5,3.125
SDS_2016,2016-09-06,2,26,S3,2603,35,30
SDS_2016,2016-09-06,2,26,S3,2604,20,3.75
SDS_2016,2016-09-06,2,26,S3,2605,30,30
SDS_2016,2016-09-06,2,26,S3,2606,30,25
SDS_2016,2016-09-06,2,26,S3,2607,20,3.75
SDS_2016,2016-09-06,2,26,S3,2608,35,2.5
SDS_2016,2016-09-06,2,26,S3,2609,50,27
SDS_2016,2016-09-06,2,26,S3,2610,50,35
SDS_2016,2016-09-06,2,26,S3,2611,10,1.25
SDS_2016,2016-09-06,2,26,S3,2612,0,0
SDS_2016,2016-09-06,2,26,S3,2613,40,30
SDS_2016,2016-09-06,2,26,S3,2614,85,90
SDS_2016,2016-09-06,2,26,S3,2615,25,2.5
SDS_2016,2016-09-06,2,26,S3,2616,0,0
SDS_2016,2016-09-06,2,26,S3,2617,5,1.25
SDS_2016,2016-09-06,2,26,S3,2618,5,1.25
SDS_2016,2016-09-06,2,26,S3,2619,50,22
SDS_2016,2016-09-06,2,26,S3,2620,50,25
SDS_2016,2016-09-06,2,27,S2,2701,70,80
SDS_2016,2016-09-06,2,27,S2,2702,50,70
SDS_2016,2016-09-06,2,27,S2,2703,30,20
SDS_2016,2016-09-06,2,27,S2,2704,50,60
SDS_2016,2016-09-06,2,27,S2,2705,70,75
SDS_2016,2016-09-06,2,27,S2,2706,50,60
SDS_2016,2016-09-06,2,27,S2,2707,60,80
SDS_2016,2016-09-06,2,27,S2,2708,40,30
SDS_2016,2016-09-06,2,27,S2,2709,40,30
SDS_2016,2016-09-06,2,27,S2,2710,70,65
SDS_2016,2016-09-06,2,27,S2,2711,15,5
SDS_2016,2016-09-06,2,27,S2,2712,30,5
SDS_2016,2016-09-06,2,27,S2,2713,25,10
SDS_2016,2016-09-06,2,27,S2,2714,25,15
SDS_2016,2016-09-06,2,27,S2,2715,50,35
SDS_2016,2016-09-06,2,27,S2,2716,20,12
SDS_2016,2016-09-06,2,27,S2,2717,40,60
SDS_2016,2016-09-06,2,27,S2,2718,70,85
SDS_2016,2016-09-06,2,27,S2,2719,75,90
SDS_2016,2016-09-06,2,27,S2,2720,70,89
SDS_2016,2016-09-06,3,31,S4,3101,0,0
SDS_2016,2016-09-06,3,31,S4,3102,40,10
SDS_2016,2016-09-06,3,31,S4,3103,0,0
SDS_2016,2016-09-06,3,31,S4,3104,0,0
SDS_2016,2016-09-06,3,31,S4,3105,0,0
SDS_2016,2016-09-06,3,31,S4,3106,0,0
SDS_2016,2016-09-06,3,31,S4,3107,0,0
SDS_2016,2016-09-06,3,31,S4,3108,30,5.625
SDS_2016,2016-09-06,3,31,S4,3109,25,3.125
SDS_2016,2016-09-06,3,31,S4,3110,40,55
SDS_2016,2016-09-06,3,31,S4,3111,35,15
SDS_2016,2016-09-06,3,31,S4,3112,40,45
SDS_2016,2016-09-06,3,31,S4,3113,33,1.875
SDS_2016,2016-09-06,3,31,S4,3114,0,0
SDS_2016,2016-09-06,3,31,S4,3115,0,0
SDS_2016,2016-09-06,3,31,S4,3116,0,0
SDS_2016,2016-09-06,3,31,S4,3117,0,0
SDS_2016,2016-09-06,3,31,S4,3118,60,65
SDS_2016,2016-09-06,3,31,S4,3119,60,68
SDS_2016,2016-09-06,3,31,S4,3120,65,40
SDS_2016,2016-09-06,3,35,S2,3501,90,95
SDS_2016,2016-09-06,3,35,S2,3502,85,90
SDS_2016,2016-09-06,3,35,S2,3503,85,91
SDS_2016,2016-09-06,3,35,S2,3504,85,86
SDS_2016,2016-09-06,3,35,S2,3505,80,80
SDS_2016,2016-09-06,3,35,S2,3506,75,78
SDS_2016,2016-09-06,3,35,S2,3507,75,82
SDS_2016,2016-09-06,3,35,S2,3508,90,79
SDS_2016,2016-09-06,3,35,S2,3509,65,73
SDS_2016,2016-09-06,3,35,S2,3510,80,82
SDS_2016,2016-09-06,3,35,S2,3511,70,88
SDS_2016,2016-09-06,3,35,S2,3512,65,80
SDS_2016,2016-09-06,3,35,S2,3513,90,95
SDS_2016,2016-09-06,3,35,S2,3514,85,96
SDS_2016,2016-09-06,3,35,S2,3515,90,98
SDS_2016,2016-09-06,3,35,S2,3516,70,97
SDS_2016,2016-09-06,3,35,S2,3517,91,98
SDS_2016,2016-09-06,3,35,S2,3518,84,97
SDS_2016,2016-09-06,3,35,S2,3519,86,98
SDS_2016,2016-09-06,3,35,S2,3520,80,96
SDS_2016,2016-09-06,3,36,S3,3601,100,100
SDS_2016,2016-09-06,3,36,S3,3602,92,100
SDS_2016,2016-09-06,3,36,S3,3603,70,63
SDS_2016,2016-09-06,3,36,S3,3604,75,23
SDS_2016,2016-09-06,3,36,S3,3605,67,7
SDS_2016,2016-09-06,3,36,S3,3606,70,87
SDS_2016,2016-09-06,3,36,S3,3607,45,35
SDS_2016,2016-09-06,3,36,S3,3608,32,5
SDS_2016,2016-09-06,3,36,S3,3609,40,2.5
SDS_2016,2016-09-06,3,36,S3,3610,40,23
SDS_2016,2016-09-06,3,36,S3,3611,5,2.5
SDS_2016,2016-09-06,3,36,S3,3612,10,3.125
SDS_2016,2016-09-06,3,36,S3,3613,10,1.25
SDS_2016,2016-09-06,3,36,S3,3614,0,0
SDS_2016,2016-09-06,3,36,S3,3615,0,0
SDS_2016,2016-09-06,3,36,S3,3616,0,0
SDS_2016,2016-09-06,3,36,S3,3617,0,0
SDS_2016,2016-09-06,3,36,S3,3618,5,0.625
SDS_2016,2016-09-06,3,36,S3,3619,52,12.5
SDS_2016,2016-09-06,3,36,S3,3620,30,30
SDS_2016,2016-09-06,4,43,S4,4301,0,0
SDS_2016,2016-09-06,4,43,S4,4302,0,0
SDS_2016,2016-09-06,4,43,S4,4303,0,0
SDS_2016,2016-09-06,4,43,S4,4304,35,1.25
SDS_2016,2016-09-06,4,43,S4,4305,0,0
SDS_2016,2016-09-06,4,43,S4,4306,0,0
SDS_2016,2016-09-06,4,43,S4,4307,0,0
SDS_2016,2016-09-06,4,43,S4,4308,25,1.25
SDS_2016,2016-09-06,4,43,S4,4309,20,0.625
SDS_2016,2016-09-06,4,43,S4,4310,25,0.625
SDS_2016,2016-09-06,4,43,S4,4311,0,0
SDS_2016,2016-09-06,4,43,S4,4312,0,0
SDS_2016,2016-09-06,4,43,S4,4313,15,0.625
SDS_2016,2016-09-06,4,43,S4,4314,60,0.625
SDS_2016,2016-09-06,4,43,S4,4315,25,1.25
SDS_2016,2016-09-06,4,43,S4,4316,30,0.625
SDS_2016,2016-09-06,4,43,S4,4317,70,1.25
SDS_2016,2016-09-06,4,43,S4,4318,0,0
SDS_2016,2016-09-06,4,43,S4,4319,0,0
SDS_2016,2016-09-06,4,43,S4,4320,50,28
SDS_2016,2016-09-06,4,45,S2,4501,40,30
SDS_2016,2016-09-06,4,45,S2,4502,68,50
SDS_2016,2016-09-06,4,45,S2,4503,60,72
SDS_2016,2016-09-06,4,45,S2,4504,72,47
SDS_2016,2016-09-06,4,45,S2,4505,85,75
SDS_2016,2016-09-06,4,45,S2,4506,65,68
SDS_2016,2016-09-06,4,45,S2,4507,84,88
SDS_2016,2016-09-06,4,45,S2,4508,85,40
SDS_2016,2016-09-06,4,45,S2,4509,60,23
SDS_2016,2016-09-06,4,45,S2,4510,60,53
SDS_2016,2016-09-06,4,45,S2,4511,80,85
SDS_2016,2016-09-06,4,45,S2,4512,90,95
SDS_2016,2016-09-06,4,45,S2,4513,85,92
SDS_2016,2016-09-06,4,45,S2,4514,65,78
SDS_2016,2016-09-06,4,45,S2,4515,70,72
SDS_2016,2016-09-06,4,45,S2,4516,50,55
SDS_2016,2016-09-06,4,45,S2,4517,85,45
SDS_2016,2016-09-06,4,45,S2,4518,90,64
SDS_2016,2016-09-06,4,45,S2,4519,85,75
SDS_2016,2016-09-06,4,45,S2,4520,60,65
SDS_2016,2016-09-06,4,47,S3,4701,45,1.25
SDS_2016,2016-09-06,4,47,S3,4702,0,0
SDS_2016,2016-09-06,4,47,S3,4703,10,0.625
SDS_2016,2016-09-06,4,47,S3,4704,42,0.625
SDS_2016,2016-09-06,4,47,S3,4705,40,2.5
SDS_2016,2016-09-06,4,47,S3,4706,88,90
SDS_2016,2016-09-06,4,47,S3,4707,85,65
SDS_2016,2016-09-06,4,47,S3,4708,70,55
SDS_2016,2016-09-06,4,47,S3,4709,60,1.875
SDS_2016,2016-09-06,4,47,S3,4710,0,0
SDS_2016,2016-09-06,4,47,S3,4711,60,4.375
SDS_2016,2016-09-06,4,47,S3,4712,40,1.25
SDS_2016,2016-09-06,4,47,S3,4713,0,0
SDS_2016,2016-09-06,4,47,S3,4714,0,0
SDS_2016,2016-09-06,4,47,S3,4715,90,0.625
SDS_2016,2016-09-06,4,47,S3,4716,25,0.625
SDS_2016,2016-09-06,4,47,S3,4717,0,0
SDS_2016,2016-09-06,4,47,S3,4718,0,0
SDS_2016,2016-09-06,4,47,S3,4719,55,0.625
SDS_2016,2016-09-06,4,47,S3,4720,0,0
SDS_2017,2017-08-17,1,13,S2,1301,0,0
SDS_2017,2017-08-17,1,13,S2,1302,0,0
SDS_2017,2017-08-17,1,13,S2,1303,0,0
SDS_2017,2017-08-17,1,13,S2,1304,0,0
SDS_2017,2017-08-17,1,13,S2,1305,0,0
SDS_2017,2017-08-17,1,13,S2,1306,0,0
SDS_2017,2017-08-17,1,13,S2,1307,0,0
SDS_2017,2017-08-17,1,13,S2,1308,0,0
SDS_2017,2017-08-17,1,13,S2,1309,0,0
SDS_2017,2017-08-17,1,13,S2,1310,0,0
SDS_2017,2017-08-17,1,13,S2,1311,0,0
SDS_2017,2017-08-17,1,13,S2,1312,0,0
SDS_2017,2017-08-17,1,13,S2,1313,0,0
SDS_2017,2017-08-17,1,13,S2,1314,0,0
SDS_2017,2017-08-17,1,13,S2,1315,0,0
SDS_2017,2017-08-17,1,13,S2,1316,0,0
SDS_2017,2017-08-17,1,13,S2,1317,0,0
SDS_2017,2017-08-17,1,13,S2,1318,0,0
SDS_2017,2017-08-17,1,13,S2,1319,0,0
SDS_2017,2017-08-17,1,13,S2,1320,0,0
SDS_2017,2017-08-17,1,16,S3,1601,0,0
SDS_2017,2017-08-17,1,16,S3,1602,0,0
SDS_2017,2017-08-17,1,16,S3,1604,0,0
SDS_2017,2017-08-17,1,16,S3,1605,0,0
SDS_2017,2017-08-17,1,16,S3,1606,0,0
SDS_2017,2017-08-17,1,16,S3,1607,0,0
SDS_2017,2017-08-17,1,16,S3,1608,0,0
SDS_2017,2017-08-17,1,16,S3,1609,0,0
SDS_2017,2017-08-17,1,16,S3,1610,0,0
SDS_2017,2017-08-17,1,16,S3,1611,0,0
SDS_2017,2017-08-17,1,16,S3,1612,0,0
SDS_2017,2017-08-17,1,16,S3,1613,0,0
SDS_2017,2017-08-17,1,16,S3,1614,0,0
SDS_2017,2017-08-17,1,16,S3,1615,0,0
